Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Romania,ROU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.828414985,7.030872192,7.255926909,7.491776731,7.713430452,7.905485819,8.073674564,8.175722965,8.245898441,8.333629643,8.463786718,8.600972134,8.788505829,9.005802911,9.220322595,9.415898711,9.682438288,9.920197922,10.10227858,10.19718022,10.19035102,10.09603685,9.914279785,9.706193248,9.549156177,9.489107537,9.589568233,9.745263736,9.941847666,10.16448321,10.40510601,10.7055809,11.04591317,11.40608427,11.74780327,12.04984386,12.44904838,12.76908546,13.03931144,13.31146453,13.60882224,13.97326888,14.36983833,14.7552852,15.05434847,15.22930234,15.42936771,15.51264468,15.5297312,15.56428627,15.66722014,15.82451996,16.04383623,16.3187928,16.62995928,16.9654269,17.42171322,17.88172659,18.33870139,18.79006579,
Russian Federation,RUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.083923895,6.181054723,6.281396198,6.392915136,6.521031847,6.670875712,6.856144764,7.05568354,7.268023965,7.489747621,7.719177086,7.988918872,8.237223011,8.480133064,8.741703573,9.031506913,9.326297485,9.652945256,9.963024024,10.18529046,10.28620644,10.3098571,10.22582505,10.082583,9.946813791,9.857325633,9.853009974,9.866801384,9.926110388,10.0671941,10.30717217,10.64102767,11.0709308,11.52491704,11.89849445,12.13784765,12.32817834,12.3562314,12.31105092,12.31989332,12.44357779,12.74555791,13.14791858,13.55173534,13.80394381,13.82323763,13.8188013,13.6521101,13.41425117,13.2172225,13.10636824,13.10261632,13.13985249,13.22489632,13.36241126,13.55387611,13.88397716,14.26331499,14.67470832,15.09412523,
Rwanda,RWA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.126228462,3.138485654,3.150999562,3.158188959,3.150686274,3.124123985,3.092863579,3.046512682,2.991436163,2.935054733,2.880614517,2.847700816,2.811279226,2.769501416,2.719741902,2.661393459,2.619355191,2.572334006,2.518579343,2.455844431,2.383923193,2.330495912,2.271309513,2.213555486,2.164584083,2.127579617,2.118610728,2.113353382,2.11436176,2.130222888,2.170250527,2.303945477,2.453924387,2.621222375,2.790258043,2.930851478,3.085409922,3.242339718,3.399723272,3.537791249,3.639697638,3.496787086,3.311309045,3.1134742,2.931366816,2.77533974,2.714661634,2.672088561,2.639226234,2.60659302,2.57105598,2.585236985,2.599056862,2.617472186,2.646407359,2.688909235,2.765804995,2.849763053,2.938196078,3.028253062,
South Asia,SAS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.129634266,3.164281579,3.195874879,3.219027986,3.228324748,3.222350771,3.252981256,3.270095271,3.278293153,3.282768901,3.28645972,3.331946109,3.373327725,3.408648337,3.43574498,3.4542556,3.494222201,3.524593792,3.546725417,3.562168684,3.572366655,3.604823229,3.628086943,3.643287541,3.652204055,3.656659508,3.687157648,3.711816171,3.731158548,3.74567764,3.756514553,3.807084638,3.851626119,3.891415643,3.928187087,3.963643731,4.030849223,4.092905416,4.151426343,4.208090735,4.264197839,4.341397534,4.41519477,4.484830465,4.548998834,4.608072929,4.683391362,4.752637874,4.817396659,4.879160833,4.940036311,5.026256489,5.109795885,5.196585984,5.292876544,5.402304812,5.543471066,5.689864659,5.840560482,5.993904885,
Saudi Arabia,SAU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.621817876,3.620913078,3.613929264,3.601634262,3.584676452,3.564285913,3.547743461,3.526761095,3.501967769,3.473166683,3.440123679,3.402126274,3.362928342,3.325053044,3.289814264,3.257608033,3.205438575,3.156220314,3.110024523,3.065979844,3.02432777,2.937341049,2.851844501,2.770698688,2.695945529,2.626855583,2.627661769,2.649638082,2.691093519,2.747822284,2.817131063,2.84370537,2.863628124,2.880585576,2.896587164,2.9115414,2.930022809,2.947584966,2.965384346,2.983387529,3.001097134,2.991862995,2.980475447,2.969744061,2.963365856,2.964601842,2.959232698,2.961945351,2.968367356,2.971468256,2.969436968,2.955126452,2.939999794,2.936617421,2.960752763,3.020713976,3.10632221,3.207535297,3.314088023,3.4128866,
Sudan,SDN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.235181804,3.217627636,3.191543456,3.159994433,3.126037013,3.091505145,3.075764954,3.057137353,3.036762021,3.015678478,2.994835484,2.992805517,2.98892299,2.982891461,2.974194572,2.962928195,2.959897863,2.953771206,2.945763126,2.937188261,2.929401602,2.926111288,2.921381238,2.916321592,2.91224153,2.910276338,2.915220399,2.919085953,2.921946452,2.923254706,2.922811115,2.938476097,2.952925861,2.968296908,2.987578788,3.013129791,3.026742828,3.038748415,3.048937594,3.056208622,3.060353954,3.078450809,3.092091498,3.102688042,3.111895128,3.121053654,3.151628382,3.180408683,3.208563655,3.236990476,3.266488856,3.301778027,3.336200032,3.370785123,3.406455717,3.443810816,3.489521623,3.535206834,3.581160528,3.627317326,
Senegal,SEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.622874444,2.618018874,2.60419404,2.583312414,2.557790136,2.529653456,2.53220643,2.5291283,2.521136104,2.508055264,2.490590146,2.507532695,2.518498669,2.523985002,2.525292427,2.523080843,2.561643603,2.594936538,2.622411259,2.643707578,2.65901151,2.695575464,2.726719403,2.753329791,2.777285715,2.799657628,2.835730122,2.871408721,2.906121629,2.938967623,2.969916056,3.006152024,3.036772024,3.063502521,3.088605363,3.113289922,3.139732573,3.16165687,3.179623299,3.193864343,3.20435317,3.219386726,3.228760391,3.232254107,3.229198148,3.219290042,3.222187353,3.217219357,3.20453629,3.183756187,3.155492427,3.139611759,3.117073939,3.092931984,3.073213553,3.06146898,3.065224381,3.074519005,3.086823701,3.098476445,
Singapore,SGP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.044601471,2.139987891,2.254028229,2.379041632,2.510897928,2.649766272,2.770824953,2.900447841,3.037259385,3.180399936,3.329419775,3.478222972,3.622918162,3.773279863,3.936530067,4.112764363,4.248530492,4.389266813,4.523950363,4.638086146,4.725942991,4.854419833,4.966153492,5.067627257,5.169905657,5.279660134,5.342925343,5.40215004,5.462953328,5.528455617,5.598735598,5.639655263,5.685011011,5.735331796,5.802963548,5.906546541,6.021790524,6.128236153,6.215352911,6.29262129,6.383699056,6.608791201,6.821209043,6.991021318,7.103540088,7.174084737,7.203842692,7.185992316,7.143928017,7.146277122,7.260115233,7.645323499,8.044323133,8.404218979,8.721002833,9.047250504,9.768495803,10.57989948,11.46338019,12.39312948,
Solomon Islands,SLB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.650849816,2.876962876,3.119001919,3.346838666,3.505600374,3.586568822,3.629309672,3.615543949,3.576170429,3.535490538,3.499531981,3.444229126,3.392600491,3.335657121,3.279207708,3.22282086,3.202907293,3.187743518,3.177500639,3.163256148,3.145576154,3.104068716,3.051771781,2.99616199,2.945711055,2.904486166,2.892729444,2.881095967,2.866034742,2.841014007,2.806333489,2.788203753,2.760950923,2.731632028,2.712142945,2.705959959,2.734877125,2.773428351,2.813718188,2.842230556,2.855861969,2.899911309,2.926748608,2.948210023,2.977500278,3.018398955,3.081828726,3.154031845,3.227511125,3.291464553,3.339136629,3.390265567,3.431985225,3.465911478,3.495611323,3.52252793,3.54757054,3.572422446,3.598950459,3.63080993,
Sierra Leone,SLE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.69389326,3.744150031,3.786594685,3.820249813,3.84449948,3.859192519,3.892140472,3.915850439,3.930189635,3.934731048,3.929773532,3.949657058,3.958636324,3.957445465,3.946802129,3.927459721,3.934903461,3.932619,3.920959974,3.899950023,3.86988914,3.868934727,3.856481468,3.834029449,3.802686979,3.762898749,3.750390956,3.728594126,3.698112463,3.661700565,3.623069975,3.6324293,3.620883018,3.588924538,3.535056935,3.455843076,3.452249722,3.437246918,3.407750298,3.360540053,3.29234731,3.264801206,3.234224085,3.202052655,3.172327669,3.149040744,3.142538209,3.129256834,3.110471936,3.086182197,3.056611396,3.05804755,3.052669434,3.039810279,3.018078,2.987793774,2.989888978,2.981842773,2.966556211,2.947736623,
El Salvador,SLV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.341546399,3.332431673,3.316227664,3.295051974,3.272710667,3.250697448,3.248833013,3.245602874,3.240470539,3.231932785,3.220196305,3.240134969,3.255416105,3.267158897,3.276268022,3.283564702,3.327132041,3.367763385,3.407207441,3.447474014,3.490335939,3.558509366,3.62861884,3.701007402,3.776404809,3.855001826,3.95111404,4.049264958,4.148190804,4.245796929,4.340864719,4.429225573,4.512175511,4.595283798,4.685954614,4.788988381,4.912637009,5.044599258,5.183376698,5.327514189,5.476384254,5.64644274,5.818669685,5.990530319,6.157578019,6.317138631,6.489013141,6.646636564,6.793591534,6.934991489,7.073299509,7.205186386,7.336255994,7.469482467,7.608439415,7.756385487,7.926457916,8.104708642,8.287090005,8.469582569,
San Marino,SMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.961604835,3.005773034,3.040270432,3.065748514,3.082276908,3.090508949,3.124172935,3.148110455,3.163331162,3.171901694,3.176624761,3.2065447,3.233787096,3.256426892,3.265381958,3.248853437,3.187610672,3.152406395,3.138315656,3.149817021,3.19435949,3.205657773,3.198435119,3.177853041,3.14309838,3.08972063,3.090229885,3.074549788,3.04235376,2.996260615,2.939395097,2.936625227,2.922450689,2.893642789,2.843190419,2.765376913,2.745237798,2.71573275,2.681727792,2.651409623,2.629433287,2.62729101,2.631996617,2.639481664,2.644092545,2.644076026,2.660967372,2.669609835,2.674221045,2.680382792,2.690610661,2.713613704,2.737783948,2.761330805,2.781734335,2.79783559,2.828903829,2.853683542,2.873310943,2.889203812,
Serbia,SRB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.585986073,9.945613231,10.32081657,10.70228282,11.07776638,11.44083551,11.92174565,12.37263784,12.79244233,13.18064059,13.53670933,13.80616332,14.0408914,14.23090508,14.35418108,14.40037199,14.4906895,14.51419788,14.51990115,14.58067103,14.74029095,15.04883716,15.4437086,15.90891661,16.41895425,16.95668372,17.42315842,17.89475162,18.34579269,18.74050342,
Sub-Saharan Africa (excluding high income),SSA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.02568723,3.038369107,3.041963485,3.037427121,3.02580414,3.008063436,3.019351895,3.022919955,3.01945114,3.009607409,2.994382924,3.010061097,3.018161082,3.01929245,3.013985349,3.002937948,3.016089461,3.023163039,3.02554682,3.024171432,3.019676117,3.026864742,3.027794623,3.023593388,3.015288777,3.003749779,3.014461642,3.020097371,3.021482594,3.019528146,3.015319756,3.025446473,3.03081116,3.032371426,3.031251895,3.028529986,3.034462069,3.034553278,3.029035789,3.017392504,2.999507979,2.996035018,2.984441535,2.966663829,2.944604241,2.919631314,2.923603588,2.922831594,2.917863487,2.909187255,2.897656391,2.907746644,2.914233991,2.918267251,2.92091636,2.923226463,2.943382869,2.961019093,2.97732093,2.993393613,
South Sudan,SSD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.758727193,2.741603223,2.716056662,2.682031809,2.638725963,2.586534318,2.593032382,2.590499035,2.579404638,2.56196905,2.539264408,2.557482032,2.569917847,2.576982613,2.578572276,2.574704094,2.602559113,2.624407837,2.640625636,2.651408578,2.656773725,2.677849878,2.694109347,2.706660871,2.716677897,2.726065829,2.766787959,2.792773694,2.806674297,2.812478965,2.813300676,2.873101236,2.92251921,2.957364089,2.9685808,2.944559516,2.976583736,3.006566383,3.032316474,3.05565564,3.079897809,3.10109211,3.123324481,3.147883494,3.174349896,3.201462009,3.222232424,3.242772009,3.26513668,3.293070126,3.329679007,3.358988003,3.38460431,3.404237649,3.413548993,3.412034987,3.422297567,3.415764782,3.39848288,3.376805137,
Sub-Saharan Africa,SSF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.024675391,3.037337148,3.040912726,3.03636981,3.024766158,3.007074315,3.018374074,3.022002479,3.01862667,3.008888398,2.993765282,3.009549204,3.017749371,3.018981939,3.013796557,3.002878873,3.016390162,3.023867986,3.02669447,3.025796314,3.02179995,3.029196004,3.030305488,3.026272842,3.018159552,3.006833876,3.017738102,3.023606784,3.025199831,3.023419744,3.019333897,3.029637619,3.035134875,3.036805388,3.035815126,3.033220358,3.039443998,3.039862546,3.034662216,3.023317751,3.005675697,3.002278862,2.99075094,2.973001743,2.950962176,2.926012198,2.930086593,2.92943655,2.924635781,2.916174696,2.904944767,2.915357274,2.922234259,2.926686166,2.929775266,2.932549294,2.953054289,2.971049378,2.987705607,3.004114824,
Small states,SST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.745320856,4.770772954,4.793666204,4.809559935,4.818889349,4.825017989,4.874811176,4.925797071,4.97905352,5.030905936,5.08051242,5.117665576,5.143109948,5.159147535,5.168587894,5.171802095,5.207150221,5.235227923,5.255421345,5.26010173,5.246720999,5.239876452,5.214191235,5.177557997,5.138667505,5.104147194,5.089754807,5.082950251,5.085439041,5.095236818,5.110589726,5.150709785,5.181049919,5.205132621,5.22731695,5.246258186,5.285799435,5.320217465,5.350468697,5.383373129,5.415689768,5.463660402,5.507314262,5.54475695,5.571711111,5.586161959,5.595032227,5.592705452,5.587064239,5.586791704,5.598879894,5.623225533,5.657255326,5.698989732,5.745688555,5.796360197,5.867895619,5.944185066,6.030117105,6.126882237,
Sao Tome and Principe,STP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.814811359,3.625274759,3.385598412,3.105976865,2.766152745,2.345435493,2.681957602,3.056710803,3.500007117,4.002372185,4.537042004,4.267358246,4.029050222,3.819339575,3.624063486,3.441266328,3.633555995,3.8020656,3.955175413,4.120435262,4.294632232,4.202720671,4.139816835,4.087428017,4.036798957,3.974305211,3.933760903,3.871061367,3.792205499,3.704436039,3.607949064,3.642297222,3.658007963,3.653334593,3.645298122,3.633864427,3.606714198,3.555126921,3.477743602,3.386706107,3.284784412,3.315947636,3.352391029,3.380646877,3.375244736,3.333926031,3.295996437,3.231509321,3.151589528,3.072619345,3.002699991,2.971971126,2.945266555,2.920031028,2.897913931,2.879176862,2.893316341,2.907445591,2.925678109,2.960159214,
Suriname,SUR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.166796933,4.101163844,4.065878017,4.053573203,4.050020295,4.040299633,4.026224428,4.005062417,3.978123685,3.944715671,3.91051583,3.944631618,3.96295803,3.961470479,3.944512494,3.921765128,4.057515931,4.185830638,4.296856456,4.381887196,4.437873937,4.471001797,4.479663083,4.484150206,4.504665056,4.551619746,4.558988614,4.595354257,4.64923717,4.702519612,4.748894286,4.829723611,4.899501967,4.962269,5.029820388,5.107604147,5.212030887,5.303185434,5.379367637,5.439797157,5.491465106,5.587950791,5.683536035,5.774866685,5.850967937,5.911937597,5.97591506,6.025458693,6.067802051,6.116292718,6.174085434,6.257532527,6.345555155,6.435698742,6.52444634,6.609042767,6.70770135,6.804955688,6.906369902,7.015129728,
Slovak Republic,SVK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.776093209,6.970546951,7.188897688,7.425840695,7.674666665,7.932492474,8.189864436,8.448078587,8.706060368,8.954037775,9.18344573,9.397313511,9.565753166,9.705083189,9.842787948,9.991751779,10.15952339,10.34889872,10.50845957,10.56369942,10.48425461,10.31030061,10.01223913,9.67552505,9.419086612,9.306286021,9.407012217,9.607853242,9.857064292,10.07988906,10.23646986,10.40756342,10.5224719,10.59903344,10.66229888,10.72676436,10.87168148,11.01254933,11.13908632,11.23465738,11.29159427,11.40405393,11.47661108,11.52624321,11.57564387,11.63767931,11.77431936,11.92177661,12.08218513,12.25754945,12.45233883,12.716103,12.99616668,13.30318303,13.65105715,14.04706849,14.54811767,15.08102205,15.6292465,16.17236389,
Slovenia,SVN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.778464765,7.996274481,8.227036487,8.468048723,8.714403919,8.961153972,9.164906484,9.359012812,9.538953893,9.703751731,9.857802646,10.13514116,10.38806495,10.61500278,10.81297803,10.97908153,11.14006759,11.28561904,11.39501405,11.43141268,11.379152,11.17360263,10.85514877,10.46825791,10.10887084,9.851886506,9.882096295,10.01448063,10.21588341,10.43419589,10.64027452,10.97321904,11.30004977,11.62326873,11.95217846,12.29266181,12.68945194,13.07883701,13.45144499,13.79681953,14.11005691,14.42840891,14.72142395,14.99500468,15.25397669,15.50259251,15.77163746,16.02410992,16.25924593,16.47872656,16.68897495,16.90080423,17.10574719,17.33649684,17.63207332,18.01328602,18.48077099,19.02331638,19.60687965,20.18628401,
Sweden,SWE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.75923747,11.93790694,12.12141962,12.30869806,12.49561257,12.68185476,12.88986957,13.09055579,13.28776396,13.48926709,13.70081327,13.99554065,14.2877463,14.57704367,14.86094636,15.13811797,15.41180378,15.67008597,15.91082674,16.12841586,16.32127025,16.56095321,16.75803552,16.92977678,17.09781498,17.27192039,17.42957564,17.57910172,17.70664755,17.79147697,17.82373709,17.82384442,17.7803797,17.7023397,17.60638555,17.50841404,17.46429217,17.42712389,17.39380497,17.35364191,17.30368491,17.3040663,17.26259457,17.2186228,17.2245979,17.30660743,17.39594653,17.54870353,17.74875525,17.97440526,18.21856648,18.50130616,18.80975964,19.12009712,19.39467182,19.60851822,19.84019532,19.99141637,20.09552493,20.19856962,
Eswatini,SWZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.970441169,2.996111783,3.011800455,3.021338289,3.023920772,3.023916945,3.023765977,3.015272687,2.997249733,2.968618283,2.930994103,2.928079608,2.916818915,2.896554948,2.868907414,2.833943289,2.80954773,2.782098974,2.751020378,2.714691676,2.674795614,2.651796575,2.619516014,2.583440037,2.546061469,2.510871431,2.49213994,2.479589438,2.471283382,2.463848157,2.455922765,2.478273112,2.495752561,2.513782716,2.537625879,2.570559567,2.613621461,2.66330782,2.718186624,2.774950005,2.832405874,2.92913737,3.02318119,3.114679087,3.204272493,3.291450728,3.378078395,3.457817182,3.531042102,3.600868869,3.667509675,3.738411038,3.808344019,3.871764367,3.920936532,3.951382372,3.988430849,4.007894702,4.014587941,4.014789266,
Sint Maarten (Dutch part),SXM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.201475855,6.19848335,6.173919046,6.152499383,6.134244056,6.109187294,6.075420453,6.058747777,6.052726327,6.051123585,6.051405438,6.037981754,6.024271228,6.034695969,6.065404475,6.11227658,6.180888882,6.269507179,6.358852274,6.438236243,6.519835759,6.571296861,6.595519803,6.622218349,6.656003228,6.715872447,6.711562933,6.713750608,6.712234742,6.678651429,6.63029616,6.695503668,6.7634712,6.829136569,6.896871686,6.979869274,7.097198237,7.220981431,7.356065972,7.494649361,7.61889476,7.544834615,7.433662,7.295187041,7.143592736,6.979288873,6.989031119,7.065313915,7.202954151,7.384198586,7.573632539,7.526963639,7.437124067,7.330156861,7.259990447,7.240624145,7.312715495,7.429110747,7.594545604,7.805481947,
Syrian Arab Republic,SYR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.996359909,3.955381482,3.891088812,3.812383234,3.729528246,3.646845409,3.590368588,3.531009231,3.468916046,3.402465659,3.331983842,3.29588667,3.253373717,3.206134941,3.156507112,3.105903435,3.079774338,3.051962689,3.023216926,2.993847449,2.964726238,2.94781576,2.929701247,2.913688077,2.90379459,2.902081695,2.919893292,2.941460728,2.966131018,2.992770796,3.021274575,3.053599337,3.085133431,3.116865137,3.149247381,3.181940361,3.226388902,3.264966608,3.297253114,3.322514665,3.340546448,3.338883865,3.338959832,3.341233705,3.345635264,3.354175136,3.3657921,3.372957202,3.378497465,3.389235614,3.413434804,3.507036752,3.60446299,3.714796582,3.843937304,3.991785928,4.145761018,4.318354616,4.503124421,4.691855102,
Turks and Caicos Islands,TCA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.822216684,3.8354211,3.839568684,3.832581767,3.813064007,3.78050306,3.793144453,3.790964605,3.775745407,3.747592057,3.706549889,3.714599555,3.70787312,3.687975784,3.657897243,3.619681629,3.617352422,3.603503251,3.578662349,3.542483232,3.494837665,3.48962214,3.474001105,3.448405021,3.413273228,3.368782948,3.354840972,3.333199701,3.304192445,3.268091695,3.225907609,3.201583088,3.169435063,3.130872061,3.087381856,3.03993712,3.010850265,2.977346684,2.940380806,2.900638924,2.858711,2.830163132,2.798730225,2.765194397,2.730697098,2.696314702,2.673134602,2.647886527,2.620447034,2.589257732,2.554430438,2.531310194,2.503631279,2.476401492,2.455757157,2.444707045,2.453854849,2.466718338,2.480518944,2.491641623,
East Asia & Pacific (IDA & IBRD countries),TEA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.659065179,3.675537829,3.645588316,3.58634686,3.518273106,3.449370493,3.505238058,3.565136323,3.623273408,3.671962543,3.710038076,3.765365073,3.816143647,3.864187578,3.913473399,3.967024199,4.061189775,4.155481103,4.250417824,4.344801452,4.437173768,4.553766367,4.659995582,4.756256835,4.8409097,4.913256136,4.979196962,5.030506305,5.074682557,5.123454383,5.18557637,5.247287708,5.329641689,5.425552476,5.523615272,5.618722369,5.762881588,5.885342035,5.995701049,6.107798016,6.226978798,6.337907034,6.454240664,6.570062503,6.672638199,6.758286745,6.864274847,6.956458399,7.042946381,7.136295573,7.245607951,7.395423704,7.551477717,7.731263978,7.958529359,8.246066575,8.617930527,9.044468438,9.498247565,9.939574715,
Europe & Central Asia (IDA & IBRD countries),TEC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.06149217,6.156172702,6.254566085,6.360922008,6.477935903,6.607736271,6.76086129,6.918831988,7.082457061,7.251550968,7.425744732,7.629177903,7.81618028,7.995362294,8.17987649,8.374578749,8.576688929,8.791702078,8.983324692,9.099558399,9.117875743,9.067590436,8.930120822,8.753078432,8.600392789,8.506488884,8.507170852,8.542031717,8.617928159,8.742947541,8.916896402,9.166191199,9.463324971,9.77086862,10.03098854,10.21284467,10.38862004,10.4714916,10.51149606,10.57667109,10.69653505,10.93101506,11.2144289,11.49162285,11.67299105,11.71471297,11.74152267,11.66273695,11.53330019,11.42440609,11.3678716,11.3797309,11.42911318,11.51039199,11.62233748,11.76855819,12.01027957,12.28309256,12.57743349,12.87998715,
Togo,TGO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.211109304,3.189619449,3.154663914,3.106515403,3.042886805,2.962197784,2.93935443,2.914992762,2.890563167,2.869713456,2.85674174,2.867826773,2.87148589,2.870086765,2.865754457,2.859221903,2.885503016,2.905985689,2.919661281,2.92417289,2.918217506,2.932112319,2.941364101,2.946640092,2.950287916,2.95367898,2.963864263,2.970182954,2.9740867,2.976675428,2.979059495,2.992965038,3.002403758,3.007977309,3.008676373,3.004336426,2.985601792,2.959171868,2.927783724,2.894268487,2.860834676,2.852288177,2.837851073,2.8188553,2.796077959,2.770633897,2.771010328,2.766251168,2.757264828,2.744817292,2.730345132,2.750417946,2.766803729,2.780484971,2.792070608,2.802547753,2.828487163,2.850227201,2.869468011,2.887347591,
Thailand,THA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.314659045,3.335635496,3.361659105,3.389436966,3.413944784,3.432808571,3.454345998,3.468427045,3.478214981,3.488086613,3.500480527,3.515273365,3.532281992,3.549934857,3.565510636,3.578161972,3.618224392,3.653307002,3.685180569,3.71587893,3.746958911,3.791194413,3.834421866,3.879214231,3.927999188,3.983293181,4.060891247,4.147323129,4.247967628,4.369828256,4.517915408,4.684842772,4.866905914,5.060803401,5.262060034,5.468903787,5.670085571,5.873472071,6.082363782,6.301000066,6.531628966,6.772896528,7.023443303,7.276101859,7.520762386,7.754134072,7.975482057,8.189881709,8.408154613,8.641791786,8.896899336,9.18986099,9.502815041,9.839875894,10.20536525,10.60203135,11.00605777,11.43696392,11.90089314,12.40625033,
Tajikistan,TJK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.775498802,4.782658232,4.789289333,4.800478637,4.823979584,4.861702846,4.908349586,4.964967642,5.021214659,5.060976769,5.077698528,5.055434472,4.997071947,4.913817515,4.82254347,4.732196756,4.729657661,4.728517795,4.715028309,4.671769381,4.59591555,4.497190997,4.374784889,4.244744886,4.125149344,4.02452983,3.951934206,3.88878865,3.841741801,3.821860496,3.83516528,3.841570335,3.867100991,3.893040174,3.894638069,3.860057834,3.865873802,3.822524735,3.747759394,3.668977742,3.600445986,3.650289237,3.719681767,3.786657804,3.818285003,3.79915753,3.7483097,3.65286679,3.530908067,3.407324047,3.300159391,3.201165052,3.118516134,3.049640753,2.991566654,2.944892068,2.95910039,2.982714035,3.021887552,3.085961212,
Turkmenistan,TKM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.201096767,5.085379429,4.963600496,4.846681208,4.74822483,4.674471454,4.661446074,4.665706315,4.674653319,4.673242054,4.653934197,4.661869484,4.634522583,4.583225951,4.52314331,4.460545094,4.455476267,4.442850505,4.411906124,4.349247047,4.253290452,4.19668503,4.120380277,4.034044172,3.94849254,3.870539559,3.832925548,3.792040726,3.759958442,3.752229586,3.774029463,3.822299518,3.898567199,3.983704952,4.054528904,4.102697797,4.155018046,4.182758852,4.201606035,4.23092898,4.27837267,4.382085076,4.485201209,4.569388817,4.609302928,4.592665784,4.535718421,4.445867173,4.338738032,4.232107563,4.138493906,4.096434442,4.056891741,4.031303796,4.0349207,4.074668566,4.157677495,4.277496423,4.426634462,4.592425324,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.528625714,3.568576878,3.604873778,3.637340779,3.665956572,3.691202142,3.726220959,3.757367209,3.785600749,3.811535857,3.836041376,3.876589919,3.912405415,3.945341491,3.97738159,4.009482225,4.059548374,4.106786931,4.14997871,4.187021432,4.217611388,4.252840786,4.282378789,4.309802981,4.339234399,4.373455335,4.428882571,4.484334926,4.54162917,4.602939095,4.669462229,4.755807067,4.843772392,4.931433163,5.015781838,5.095892145,5.187722247,5.274477261,5.359052913,5.445125499,5.535389912,5.64173241,5.750271835,5.861077017,5.973278279,6.087233544,6.203768125,6.321141631,6.442427604,6.571157068,6.709646593,6.860620734,7.017230529,7.184313241,7.367858359,7.57163337,7.786122289,8.016801681,8.261177135,8.515293892,
